,x,y
428,-1.5387328022515423,-5.798982579538817
429,-1.53428670814491,-5.95234274842566
430,-1.5298406140382776,-5.649185170831345
431,-1.5253945199316454,-5.793126542465434
432,-1.5209484258250132,-6.150687807416709
433,-1.5165023317183808,-6.140651975056296
434,-1.5120562376117486,-6.504151955969015
435,-1.5076101435051164,-6.096080610847526
436,-1.5031640493984841,-6.038969571595012
437,-1.4987179552918517,-5.96794418699223
438,-1.4942718611852195,-5.999898881935201
439,-1.4898257670785873,-6.129776246545236
440,-1.4853796729719548,-6.314268027452219
441,-1.4809335788653226,-6.341615435956443
442,-1.4764874847586904,-6.049597110524389
443,-1.472041390652058,-5.883749698301616
444,-1.4675952965454258,-6.0454605844749505
445,-1.4631492024387935,-5.8932473795441895
446,-1.4587031083321613,-6.1976909954918815
447,-1.4542570142255289,-6.01254458372322
448,-1.4498109201188967,-6.259805979446499
449,-1.4453648260122645,-6.561062515313237
450,-1.440918731905632,-6.526758273169422
451,-1.436472637799,-6.221820096256526
452,-1.4320265436923676,-6.3306721877961145
453,-1.4275804495857352,-6.157461123141119
454,-1.4231343554791032,-6.302061672122388
455,-1.4186882613724707,-6.278204930204519
456,-1.4142421672658383,-6.34743101335743
457,-1.4097960731592063,-6.408972156855064
458,-1.4053499790525739,-6.409226616587157
459,-1.4009038849459414,-6.580492791669179
460,-1.3964577908393094,-6.031552299074836
461,-1.392011696732677,-6.2790107005595575
462,-1.3875656026260446,-6.222254563098395
463,-1.3831195085194126,-6.395239581353649
464,-1.3786734144127801,-6.469266313841881
465,-1.3742273203061477,-6.581327039980239
466,-1.3697812261995157,-6.201963056324535
467,-1.3653351320928833,-6.460568612762828
468,-1.3608890379862513,-6.470108136102683
469,-1.3564429438796188,-6.768109081640631
470,-1.3519968497729864,-6.408122044166696
471,-1.3475507556663544,-7.103260749637094
472,-1.343104661559722,-6.7469280198661945
473,-1.3386585674530895,-6.735523327173229
474,-1.3342124733464575,-6.839709513025399
475,-1.329766379239825,-6.7212392114898085
476,-1.3253202851331927,-6.852864117290556
477,-1.3208741910265607,-6.5265188258090845
478,-1.3164280969199282,-6.653176836106699
479,-1.3119820028132958,-6.939027254880619
480,-1.3075359087066638,-6.8204514969491505
481,-1.3030898146000314,-6.794376287967164
482,-1.298643720493399,-7.018386083301299
483,-1.294197626386767,-6.818581948105876
484,-1.2897515322801345,-6.9890229006903475
485,-1.2853054381735025,-6.707331339539837
486,-1.28085934406687,-6.666564431082781
487,-1.2764132499602376,-7.157531908637082
488,-1.2719671558536056,-7.113855012041615
489,-1.2675210617469732,-6.923187278265712
490,-1.2630749676403408,-7.509943514062662
491,-1.2586288735337088,-7.083213792786134
492,-1.2541827794270763,-7.222196711519246
493,-1.249736685320444,-7.403465285698705
494,-1.245290591213812,-7.350354289345795
495,-1.2408444971071795,-7.434816370168917
496,-1.236398403000547,-6.909676008353415
497,-1.231952308893915,-7.201011271601647
498,-1.2275062147872826,-7.570456770962582
499,-1.2230601206806502,-7.242782295503112
500,-1.2186140265740182,-7.286899507680823
501,-1.2141679324673857,-6.90292647003906
502,-1.2097218383607533,-7.512349610740669
503,-1.2052757442541213,-7.252978842602587
504,-1.2008296501474889,-7.298601353494706
505,-1.1963835560408569,-7.543345224401556
506,-1.1919374619342245,-7.4211866429776725
507,-1.187491367827592,-7.273779714707423
508,-1.18304527372096,-7.599009953105734
509,-1.1785991796143276,-7.382499164700131
510,-1.1741530855076951,-7.286446381446523
511,-1.1697069914010632,-7.23492398573421
512,-1.1652608972944307,-7.312332691912672
513,-1.1608148031877983,-7.670756603767985
514,-1.1563687090811663,-8.427808748064487
515,-1.1519226149745339,-7.595223169595462
516,-1.1474765208679014,-7.551631745855215
517,-1.1430304267612694,-7.235642233208148
518,-1.138584332654637,-7.294491222066115
519,-1.1341382385480046,-7.354462283456585
520,-1.1296921444413726,-7.662206777568907
521,-1.1252460503347401,-7.642369050531715
522,-1.1207999562281081,-8.260947576895502
523,-1.1163538621214757,-7.6455255648049
524,-1.1119077680148433,-8.07167626415475
525,-1.1074616739082113,-7.304756451815393
526,-1.1030155798015788,-7.846884799568916
527,-1.0985694856949464,-7.540523377983031
528,-1.0941233915883144,-7.935873242912986
529,-1.089677297481682,-7.73577559986888
530,-1.0852312033750495,-8.004312418419392
531,-1.0807851092684175,-7.908279995881155
532,-1.076339015161785,-7.85076787531633
533,-1.0718929210551527,-7.841521842539594
534,-1.0674468269485207,-8.032575065273571
535,-1.0630007328418882,-8.03142893314117
536,-1.0585546387352558,-7.613248384931296
537,-1.0541085446286238,-7.157939312705597
538,-1.0496624505219914,-7.401563963471887
539,-1.045216356415359,-7.863710126716198
540,-1.040770262308727,-8.14608825101956
541,-1.0363241682020945,-7.599524945358302
542,-1.0318780740954625,-7.735834405835749
543,-1.02743197998883,-8.083003408507299
544,-1.0229858858821976,-8.27590327914295
545,-1.0185397917755656,-7.647206285644758
546,-1.0140936976689332,-7.925339921862464
547,-1.0096476035623008,-7.610985734225338
548,-1.0052015094556688,-8.195872684392628
549,-1.0007554153490363,-8.132616073461332
550,-0.9963093212424039,-7.994605239583886
551,-0.9918632271357719,-8.158881517995667
552,-0.9874171330291395,-8.18519411152387
553,-0.982971038922507,-7.842481013832162
554,-0.978524944815875,-7.599073589600223
555,-0.9740788507092426,-7.427818844902215
556,-0.9696327566026102,-7.93356280384439
557,-0.9651866624959782,-7.737204061421048
558,-0.9607405683893457,-7.918874083876109
559,-0.9562944742827137,-8.21496686196335
560,-0.9518483801760813,-7.765489979593003
561,-0.9474022860694489,-8.229028480831854
562,-0.9429561919628169,-8.15864833241722
563,-0.9385100978561844,-7.737112488353346
564,-0.934064003749552,-8.298407473480738
565,-0.92961790964292,-8.334284452885674
566,-0.9251718155362876,-7.938783067942888
567,-0.9207257214296551,-8.241919990086659
568,-0.9162796273230231,-8.049605474834424
569,-0.9118335332163907,-7.763455457418211
570,-0.9073874391097583,-7.780767978585874
571,-0.9029413450031263,-7.918181015098948
572,-0.8984952508964938,-8.014151219575789
573,-0.8940491567898614,-8.44767954192425
574,-0.8896030626832294,-7.923405530189529
575,-0.885156968576597,-7.771040994793233
576,-0.8807108744699645,-8.363962933341401
577,-0.8762647803633326,-7.869674586885461
578,-0.8718186862567001,-7.9695017662774
579,-0.8673725921500681,-8.487313482594892
580,-0.8629264980434357,-8.385578088229222
581,-0.8584804039368032,-7.977349294017702
582,-0.8540343098301713,-7.957903171257544
583,-0.8495882157235388,-7.932335811549721
584,-0.8451421216169064,-8.20700053449771
585,-0.8406960275102744,-8.214722967425676
586,-0.836249933403642,-8.019496444928057
587,-0.8318038392970095,-7.981024263412983
588,-0.8273577451903775,-8.11704968076384
589,-0.8229116510837451,-8.012820805816334
590,-0.8184655569771127,-8.277570415475754
591,-0.8140194628704807,-8.180684705495818
592,-0.8095733687638482,-8.131772940314752
593,-0.8051272746572158,-8.095733667066847
594,-0.8006811805505838,-8.342277485178759
595,-0.7962350864439514,-8.715710222481148
596,-0.7917889923373194,-8.604827931967467
597,-0.7873428982306869,-8.372481512482166
598,-0.7828968041240545,-8.75005154631375
599,-0.7784507100174225,-8.768481982200933
600,-0.7740046159107901,-8.091284557525487
601,-0.7695585218041576,-8.438978748888536
602,-0.7651124276975256,-8.234880049176562
603,-0.7606663335908932,-8.082118239717182
604,-0.7562202394842608,-8.029459037260622
605,-0.7517741453776288,-8.072405493170988
606,-0.7473280512709963,-8.194909746671101
607,-0.7428819571643639,-8.244988620549648
608,-0.7384358630577319,-8.161577402357993
609,-0.7339897689510995,-8.423148769287934
610,-0.729543674844467,-8.233892348581563
611,-0.725097580737835,-8.313942045636276
612,-0.7206514866312026,-8.092107584658727
613,-0.7162053925245706,-8.8630477035658
614,-0.7117592984179382,-8.823653647281006
615,-0.7073132043113057,-8.017599648777201
616,-0.7028671102046737,-8.401628398249176
617,-0.6984210160980413,-8.510237229058474
618,-0.6939749219914089,-8.285543621917956
619,-0.6895288278847769,-7.914151378634088
620,-0.6850827337781444,-9.048692499947759
621,-0.680636639671512,-8.39358286689906
622,-0.67619054556488,-8.37471042770683
623,-0.6717444514582476,-8.44862118113024
624,-0.6672983573516151,-8.756599825925504
625,-0.6628522632449831,-8.781111785153136
626,-0.6584061691383507,-8.340291483480712
627,-0.6539600750317183,-8.576062691315183
628,-0.6495139809250863,-8.799510375327381
629,-0.6450678868184538,-8.887803030093965
630,-0.6406217927118214,-8.322129731466289
631,-0.6361756986051894,-8.964388694534053
632,-0.631729604498557,-8.7941996984674
633,-0.627283510391925,-8.985096818124271
634,-0.6228374162852925,-8.894121665712019
635,-0.6183913221786601,-9.091639751463243
636,-0.6139452280720281,-8.619317281198263
637,-0.6094991339653957,-8.468978214511102
638,-0.6050530398587632,-8.67761677065946
639,-0.6006069457521312,-8.975649250596382
640,-0.5961608516454988,-8.376619051212622
641,-0.5917147575388664,-8.891175694484746
642,-0.5872686634322344,-8.769546076478266
643,-0.582822569325602,-8.901150280537937
644,-0.5783764752189695,-8.6995683122442
645,-0.5739303811123375,-8.606113292445999
646,-0.5694842870057051,-9.01480200523863
647,-0.5650381928990726,-8.450222259083928
648,-0.5605920987924407,-8.784309232919743
649,-0.5561460046858082,-9.061335542462688
650,-0.5516999105791762,-9.370094081671429
651,-0.5472538164725438,-8.738207296546314
652,-0.5428077223659113,-9.325728281711461
653,-0.5383616282592794,-8.882087083175492
654,-0.5339155341526469,-8.614955317041952
655,-0.5294694400460145,-8.556900441437138
656,-0.5250233459393825,-8.25424578033861
657,-0.52057725183275,-9.007002755861128
658,-0.5161311577261176,-9.009476640187719
659,-0.5116850636194856,-8.69872116962122
660,-0.5072389695128532,-9.243260559332032
661,-0.5027928754062208,-8.99350595395281
662,-0.49834678129958876,-9.053793622385923
663,-0.4939006871929563,-8.856023744102545
664,-0.48945459308632394,-9.582968272003743
665,-0.4850084989796919,-8.921244362427496
666,-0.4805624048730595,-9.181658771076252
